magazine_title,issue_date,repository,issue_url,downloadable_pdf,ocr_available,pages,ads_present,masthead_present,departments_detected,target_audience,notes
Cosmopolitan,1953-05-01,Internet Archive,https://archive.org/details/cosmopolitan-v-134-n-05-1953-05,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v134 n05 [1953-05]
Cosmopolitan,1953-07-01,Internet Archive,https://archive.org/details/cosmopolitan-v-135-n-01-1953-07,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v135 n01 [1953-07]
Cosmopolitan,1953-11-01,Internet Archive,https://archive.org/details/cosmopolitan-v-135-n-05-1953-11,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v135 n05 [1953-11]
Cosmopolitan,1953-12-01,Internet Archive,https://archive.org/details/cosmopolitan-v-135-n-06-1953-12,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v135 n06 [1953-12]
Cosmopolitan,1954-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-136-n-01-1954-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v136 n01 [1954-01]
Cosmopolitan,1954-02-01,Internet Archive,https://archive.org/details/cosmopolitan-v-136-n-02-1954-02,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v136 n02 [1954-02]
Cosmopolitan,1954-03-01,Internet Archive,https://archive.org/details/cosmopolitan-v-136-n-03-1954-03,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v136 n03 [1954-03[
Cosmopolitan,1954-08-01,Internet Archive,https://archive.org/details/cosmopolitan-v-137-n-02-1954-08_202110,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan vol. 137 #02
Cosmopolitan,1954-09-01,Internet Archive,https://archive.org/details/cosmopolitan-v-137-n-03-1954-09.-hearst-darwin-ia,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v137 n03 (1954-09.Hearst) (Darwin-IA)
Cosmopolitan,1955-03-01,Internet Archive,https://archive.org/details/cosmopolitan-v-138-n-03-1955-03,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v138-n03 [1955-03]
Cosmopolitan,1955-04-01,Internet Archive,https://archive.org/details/cosmopolitan-v-138-n-04-1955-04,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v138 n04 [1955-04]
Cosmopolitan,1955-06-01,Internet Archive,https://archive.org/details/cosmopolitan-v-138-n-06-1955-06,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v138 n06 ]1955-06]
Cosmopolitan,1955-08-01,Internet Archive,https://archive.org/details/cosmopolitan-v-139-n-02-1955-08,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v139 n02 [1955-08]
Cosmopolitan,1956-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-140-n-01-1956-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v140 n01 [1956-01]
Cosmopolitan,1956-06-01,Internet Archive,https://archive.org/details/cosmopolitan-v-140-n-06-1956-06,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v140 n06 [1956-06]
Cosmopolitan,1956-11-01,Internet Archive,https://archive.org/details/cosmopolitan-v-141-n-05-1956-11,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v141 n05 [1956-11]
Cosmopolitan,1957-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-142-n-01-1957-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v142 n01 [1957-01]
Cosmopolitan,1957-03-01,Internet Archive,https://archive.org/details/cosmopolitan-v-142-n-03-1957-03,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v142 n03 [1957-03]
Cosmopolitan,1957-07-01,Internet Archive,https://archive.org/details/cosmopolitan-v-143-n-01-1957-07,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v143 n01 [1957-07]
Cosmopolitan,1958-03-01,Internet Archive,https://archive.org/details/cosmopolitan-v-144-n-03-03-1958_202110,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan #3 vol. 144 (1958)
Cosmopolitan,1958-03-01,Internet Archive,https://archive.org/details/cosmopolitan-v-144-n-03-1958-03,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v144 n03 [1958-03]
Cosmopolitan,1958-07-01,Internet Archive,https://archive.org/details/cosmopolitan-v-145-n-01-1958-07,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v145 n01 [1958-07]
Cosmopolitan,1959-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-146-n-01-1959-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v146 n01 [1959-01]
Cosmopolitan,1959-02-01,Internet Archive,https://archive.org/details/cosmopolitan-v-146-n-02-1959-02,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v146 n02 [1959-02]
Cosmopolitan,1959-06-01,Internet Archive,https://archive.org/details/cosmopolitan-v-146-n-06-1959-06,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v146 n06 [1959-06]
Cosmopolitan,1959-07-01,Internet Archive,https://archive.org/details/cosmopolitan-v-147-n-01-1959-07,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v147 n01 [1949-07]
Cosmopolitan,1959-10-01,Internet Archive,https://archive.org/details/cosmopolitan-v-147-n-04-1959-10,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v147 n04 [1959-10]
Cosmopolitan,1960-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-148-n-01-1960-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v148 n01 [1960-01]
Cosmopolitan,1960-05-01,Internet Archive,https://archive.org/details/cosmopolitan-v-148-n-05-1960-05,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v148 n05 [1960-05]
Cosmopolitan,1960-06-01,Internet Archive,https://archive.org/details/cosmopolitan-v-148-n-06-1960-06,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v148 n06 [1960-06]
Cosmopolitan,1960-12-01,Internet Archive,https://archive.org/details/cosmopolitan-v-149-n-06-1960-12,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v149 n06 [1960-12]
Cosmopolitan,1961-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-150-n-01-1961-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v150n 01 [1961-01]
Cosmopolitan,1961-11-01,Internet Archive,https://archive.org/details/cosmopolitan-v-151-n-05-1961-11,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v151 n05 [1961-11]
Cosmopolitan,1962-02-01,Internet Archive,https://archive.org/details/cosmopolitan-v-152-n-02-1962-02,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v152 n02 [1962-02]
Cosmopolitan,1962-08-01,Internet Archive,https://archive.org/details/cosmopolitan-v-153-n-02-1962-08,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v153 n02 [1962-08]
Cosmopolitan,1963-01-01,Internet Archive,https://archive.org/details/cosmopolitan-v-154-n-01-1963-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan v154 n01 [1963-01]
Cosmopolitan,1967-04-01,Internet Archive,https://archive.org/details/the-computer-girls-cosmopolitan-magazine-april-1967,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: The Computer Girls Cosmopolitan Magazine (April 1967)
Cosmopolitan,1991-11-01,Internet Archive,https://archive.org/details/camille-paglia-cosmopolitan-magazine-november-1991,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,"IA title: Camille Paglia, Cosmopolitan Magazine, November 1991"
Cosmopolitan,2010-12-01,Internet Archive,https://archive.org/details/cosmopolitan-uk-december-2010-katy-perry,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: COSMOPOLITAN (UK) December 2010 (Katy Perry)
Cosmopolitan,2015-12-31,Internet Archive,https://archive.org/details/Cosmopolitan_January_2016_AU,true,true,180,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan January 2016 AU
Cosmopolitan,2015-12-31,Internet Archive,https://archive.org/details/Cosmopolitan_January_2016_USA,true,true,162,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan January 2016 USA
Cosmopolitan,2016-01-01,Internet Archive,https://archive.org/details/Cosmopolitan_Australia_February_2016,true,true,156,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Australia February 2016
Cosmopolitan,2016-03-06,Internet Archive,https://archive.org/details/Cosmopolitan_Sri_Lanka_March_2016,true,true,174,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Sri Lanka March 2016
Cosmopolitan,2016-03-06,Internet Archive,https://archive.org/details/Cosmopolitan_UK_-_April_2016,true,true,172,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan UK April 2016
Cosmopolitan,2016-03-06,Internet Archive,https://archive.org/details/Cosmopolitan_USA_-_February_2016,true,true,192,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan USA February 2016
Cosmopolitan,2016-03-07,Internet Archive,https://archive.org/details/Cosmopolitan_Philippines_March_2016,true,true,234,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Philippines March 2016
Cosmopolitan,2017-01-09,Internet Archive,https://archive.org/details/Cosmopolitan_December_2015_UK,true,true,254,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan December 2015 UK
Cosmopolitan,2017-01-09,Internet Archive,https://archive.org/details/Cosmopolitan_May_2015_UK,true,true,220,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan May 2015 UK
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_April_2015_PH,true,true,186,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan April 2015 PH
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_August_2015_AU,true,true,180,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan August 2015 AU
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_August_2015_UK,true,true,188,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan August 2015 UK
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_August_2015_USA,true,true,228,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan August 2015 USA
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_December_2015_USA,true,true,212,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan December 2015 USA
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_July_2015_PH,true,true,170,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan July 2015 PH
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_March_2015_USA,true,true,238,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan March 2015 USA
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_November_2015_AU,true,true,188,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan November 2015 AU
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_October_2015_UK,true,true,236,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan October 2015 UK
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_September_2015_AU,true,true,180,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan September 2015 AU
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_September_2015_PH,true,true,196,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan September 2015 PH
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_September_2015_UK,true,true,212,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan September 2015 UK
Cosmopolitan,2017-01-16,Internet Archive,https://archive.org/details/Cosmopolitan_September_2015_USA,true,true,238,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan September 2015 USA
Cosmopolitan,2017-09-01,Internet Archive,https://archive.org/details/cosmopolitan-philippines-september-2017-ariana-grande,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: COSMOPOLITAN (Philippines) September 2017 (Ariana Grande)
Cosmopolitan,2021-10-01,Internet Archive,https://archive.org/details/cosmopolitan-italia-ottobre-2021,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Italia (Ottobre 2021)
Cosmopolitan,2022-08-09,Internet Archive,https://archive.org/details/cosmopolitan-usa-october-2021dd,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan USA October 2021dd
Cosmopolitan,2023-08-11,Internet Archive,https://archive.org/details/cosmopolitan-uk-april-2011-beyonce,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan (UK) April 2011 (Beyonce)
Cosmopolitan,2024-01-01,Internet Archive,https://archive.org/details/cosmopolitan-usa-summer-2024,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan USA - Summer 2024
Cosmopolitan,2024-01-14,Internet Archive,https://archive.org/details/cosmopolitan-agustos-2017,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Dergisi (Ağustos 2017)
Cosmopolitan,2024-02-15,Internet Archive,https://archive.org/details/cosmopolitan-ocak-2018,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Türkiye (Ocak 2018)
Cosmopolitan,2024-03-01,Internet Archive,https://archive.org/details/cosmopolitan-italia-marzo-2024,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Italia (Marzo 2024)
Cosmopolitan,2024-03-27,Internet Archive,https://archive.org/details/cosmopolitan-subat-2018,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Dergisi (Şubat 2018)
Cosmopolitan,2024-05-08,Internet Archive,https://archive.org/details/cosmopolitan-mart-2018,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Türkiye (Mart 2018)
Cosmopolitan,2024-06-01,Internet Archive,https://archive.org/details/cosmopolitan-uk-june-july-2024,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan UK – June/July 2024
Cosmopolitan,2024-10-01,Internet Archive,https://archive.org/details/cosmopolitan-italia-ottobre-2024,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Italia (Ottobre 2024)
Cosmopolitan,2024-12-16,Internet Archive,https://archive.org/details/cosmopolitan-agustos-2018,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Türkiye (Ağustos 2018)
Cosmopolitan,2025-01-01,Internet Archive,https://archive.org/details/cosmopolitan-korea-2025-01,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Korea 2025 01
Cosmopolitan,2025-09-25,Internet Archive,https://archive.org/details/cosmopolitan-aralik-2018,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Türkiye (Aralık 2018)
Cosmopolitan,2026-02-21,Internet Archive,https://archive.org/details/cosmopolitan-italia-marzo-2026,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Italia (Marzo 2026)
Cosmopolitan,2026-03-01,Internet Archive,https://archive.org/details/cosmopolitan-agustos-2019,true,true,,true,true,fashion|beauty|relationships|ads,Young adult and adult women audience,IA title: Cosmopolitan Türkiye (Ağustos 2019)
Entertainment Weekly,1999-05,Google Books,http://books.google.com/books?id=D_9fI-k29vMC&dq=%22Entertainment+Weekly%22+magazine,false,,150,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=-ew0NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=2ZlkNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=30V7NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=73YqNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,72,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=8HYqNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,124,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=8XYqNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,78,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=8oAoNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=BK2BNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,79,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=DASPNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,104,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=DHcvNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,76,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=DxJ6NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=HcJTNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,90,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=J3pPNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,94,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=O4Y7NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=SaQ5NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,78,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=SqQ5NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,94,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=VNxfNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,120,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=Vd5sNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,76,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=VdxfNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,114,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=VxgkNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,112,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=WuEzNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,76,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=Y5JFNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=Z9IfNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,76,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=_IRlNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,76,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=aW11NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,130,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=jz1dNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,72,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=mGIhNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,126,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=q5JWNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,120,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=qYwPNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,122,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=qowPNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,108,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=rJJWNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,78,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2010,Google Books,http://books.google.com/books?id=tZM8NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,84,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=EBJ6NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,106,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=Fd8zNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,142,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=OS0hNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,84,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=R1KTNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,106,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=UpJ8NQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=W-EzNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,76,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=XOEzNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,86,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=Z2dPNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,81,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=cWgyNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,114,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=i6VQNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
Entertainment Weekly,2011,Google Books,http://books.google.com/books?id=kOozNQEACAAJ&dq=%22Entertainment+Weekly%22+magazine,false,,80,true,true,reviews|features|industry_news|ads,"Film, TV, and pop culture audience",Google Books viewability=view_no_pages
