rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
70,Goosebumps,Travis Scott,6552.2221,6552.2221,0,32,27,0,8,2017-01-14,2017-07-22
71,Loyalty.,Kendrick Lamar,6512.1540,6512.1540,0,14,26,0,10,2017-05-06,2017-10-28
72,Slide,Calvin Harris,6478.9475,6478.9475,0,25,20,0,11,2017-03-18,2017-07-29
73,Gucci Gang,Lil Pump,6389.4475,6314.4475,75,3,14,6,10,2017-09-30,2017-12-30
74,Let Me Love You,Dj Snake,6335.7615,6320.7615,15,7,14,3,12,2017-01-07,2017-04-08
75,What Ifs,Kane Brown,6120.6878,6120.6878,0,26,23,0,13,2017-07-01,2017-12-02
76,Feels,Calvin Harris,6001.5366,6001.5366,0,20,18,0,11,2017-07-08,2017-11-04
77,New Rules,Dua Lipa,5955.8273,5955.8273,0,14,20,0,9,2017-08-19,2017-12-30
78,Caroline,Amine,5900.6961,5900.6961,0,11,13,0,11,2017-01-07,2017-04-01
79,Side To Side,Ariana Grande,5882.8086,5867.8086,15,6,12,4,11,2017-01-07,2017-03-25
80,Magnolia,Playboi Carti,5801.4552,5801.4552,0,29,20,0,11,2017-05-20,2017-09-30
81,Both,Gucci Mane,5685.8768,5685.8768,0,41,22,0,0,2017-01-07,2017-06-03
82,...Ready For It?,Taylor Swift,5656.5562,5616.5562,40,4,15,1,10,2017-09-23,2017-12-30
83,Love.,Kendrick Lamar,5627.1254,5627.1254,0,18,25,0,6,2017-05-06,2017-12-30
84,Chained To The Rhythm,Katy Perry,5571.5465,5531.5465,40,4,15,2,10,2017-03-04,2017-06-10
85,Love Galore,Sza,5570.4535,5570.4535,0,32,20,0,11,2017-07-01,2017-11-11
86,Bad At Love,Halsey,5555.3646,5540.3646,15,8,15,2,10,2017-09-23,2017-12-30
87,Heathens,Twenty One Pilots,5466.9602,5466.9602,0,12,13,0,10,2017-01-07,2017-04-01
88,Drowning,A Boogie Wit Da Hoodie,5449.0841,5449.0841,0,38,21,0,4,2017-04-22,2017-09-09
89,Sign Of The Times,Harry Styles,5342.5180,5302.5180,40,4,13,1,10,2017-04-29,2017-07-22
90,Slippery,Migos,5331.6558,5331.6558,0,29,21,0,9,2017-02-18,2017-09-02
91,Malibu,Miley Cyrus,5304.0500,5289.0500,15,10,15,1,10,2017-05-27,2017-09-02
92,Hurricane,Luke Combs,5230.1018,5230.1018,0,31,22,0,6,2017-03-04,2017-07-29
93,Water Under The Bridge,Adele,5210.4256,5210.4256,0,26,16,0,8,2017-01-07,2017-04-22
94,All Time Low,Jon Bellion,5209.7361,5209.7361,0,16,12,0,11,2017-01-07,2017-03-25
95,Down,Marian Hill,5125.8493,5125.8493,0,21,17,0,11,2017-02-04,2017-05-27
96,No Limit,G-eazy,5083.2197,5068.2197,15,7,14,3,8,2017-09-30,2017-12-30
97,Swalla,Jason Derulo,5009.4617,5009.4617,0,29,20,0,7,2017-04-08,2017-08-19
98,Small Town Boy,Dustin Lynch,4988.6183,4988.6183,0,36,20,0,7,2017-06-24,2017-11-04
99,Everyday We Lit,Yfn Lucci,4929.8471,4929.8471,0,33,20,0,10,2017-04-29,2017-09-09
100,When It Rains It Pours,Luke Combs,4865.2120,4865.2120,0,33,20,0,8,2017-08-19,2017-12-30
