rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
27,I Gotta Feeling,The Black Eyed Peas,10874.7462,10859.7462,15,9,29,2,21,2010-01-02,2010-07-17
28,Alejandro,Lady Gaga,10846.2936,10806.2936,40,5,23,7,19,2010-04-17,2010-09-18
29,Club Can't Handle Me,Flo Rida,10705.8062,10690.8062,15,9,24,7,20,2010-07-17,2010-12-25
30,Find Your Love,Drake,10611.4743,10571.4743,40,5,21,7,20,2010-05-22,2010-10-09
31,Bulletproof,La Roux,10575.9685,10560.9685,15,8,27,2,19,2010-03-20,2010-09-18
32,Carry Out,Timbaland,10434.0518,10434.0518,0,11,24,0,19,2010-01-02,2010-06-12
33,Ridin' Solo,Jason Derulo,10410.1980,10395.1980,15,9,28,7,19,2010-03-20,2010-10-23
34,Sexy Chick,David Guetta,10268.4686,10228.4686,40,5,21,9,18,2010-01-02,2010-05-22
35,Just A Dream,Nelly,10241.9847,10166.9847,75,3,17,15,17,2010-09-04,2010-12-25
36,Haven't Met You Yet,Michael Buble,10188.5553,10188.5553,0,24,33,0,26,2010-01-02,2010-08-14
37,Whataya Want From Me,Adam Lambert,10176.6750,10161.6750,15,10,30,1,20,2010-01-02,2010-07-24
38,How Low,Ludacris,10073.8239,10058.8239,15,6,20,7,19,2010-01-02,2010-05-15
39,Bottoms Up,Trey Songz,9617.4831,9602.4831,15,6,18,8,18,2010-08-28,2010-12-25
40,Like A G6,Far*east Movement,9608.4631,9488.4631,120,1,18,11,15,2010-08-28,2010-12-25
41,Mine,Taylor Swift,9441.2516,9366.2516,75,3,19,5,17,2010-08-21,2010-12-25
42,Baby,Justin Bieber,9347.3293,9307.3293,40,5,20,5,18,2010-02-06,2010-06-19
43,Animal,Neon Trees,9313.1158,9313.1158,0,13,28,0,16,2010-06-19,2010-12-25
44,Live Like We're Dying,Kris Allen,8970.1028,8970.1028,0,18,22,0,19,2010-01-02,2010-05-29
45,Secrets,Onerepublic,8780.1214,8780.1214,0,21,25,0,18,2010-06-26,2010-12-25
46,Replay,Iyaz,8741.8102,8666.8102,75,2,17,8,16,2010-01-02,2010-04-24
47,Deuces,Chris Brown,8638.5140,8638.5140,0,14,24,0,18,2010-07-17,2010-12-25
48,Young Forever,Jay-z + Mr. Hudson,8385.4122,8370.4122,15,10,20,1,16,2010-03-06,2010-07-17
49,Stuck Like Glue,Sugarland,8382.0679,8382.0679,0,17,20,0,18,2010-08-14,2010-12-25
50,Only Girl (In The World),Rihanna,8299.4588,8179.4588,120,1,14,13,13,2010-09-25,2010-12-25
51,Misery,Maroon 5,8296.8707,8296.8707,0,14,20,0,15,2010-07-10,2010-11-20
52,All The Right Moves,Onerepublic,8266.5228,8266.5228,0,18,24,0,13,2010-01-02,2010-06-12
53,Over,Drake,8191.1029,8191.1029,0,14,20,0,16,2010-03-27,2010-08-07
54,My Chick Bad,Ludacris,8149.0079,8149.0079,0,11,20,0,14,2010-03-13,2010-07-24
55,Empire State Of Mind,Jay-z + Alicia Keys,8101.5998,8026.5998,75,2,16,6,15,2010-01-02,2010-04-17
56,According To You,Orianthi,8075.1501,8075.1501,0,17,19,0,16,2010-01-02,2010-05-08
57,Take It Off,Ke$ha,7872.1839,7857.1839,15,8,20,3,13,2010-01-23,2010-12-11
58,Blah Blah Blah,Ke$ha,7671.8794,7656.8794,15,7,20,1,14,2010-01-23,2010-06-05
59,Your Love,Nicki Minaj,7668.7022,7668.7022,0,14,20,0,15,2010-06-19,2010-10-30
60,If I Die Young,The Band Perry,7343.8940,7343.8940,0,19,23,0,13,2010-07-24,2010-12-25
61,Impossible,Shontelle,7342.7183,7342.7183,0,13,20,0,13,2010-05-08,2010-09-18
62,Right Above It,Lil Wayne,7335.2711,7320.2711,15,6,17,1,17,2010-09-04,2010-12-25
63,Magic,B.o.b,7154.7982,7139.7982,15,10,20,1,13,2010-05-15,2010-11-06
64,Down,Jay Sean,7036.4013,7021.4013,15,7,16,4,14,2010-01-02,2010-04-17
65,Un-Thinkable (I'm Ready),Alicia Keys,6824.0376,6824.0376,0,21,20,0,13,2010-04-24,2010-09-04
66,F**k You! (Forget You),Ceelo Green,6807.8249,6792.8249,15,9,16,1,15,2010-09-11,2010-12-25
67,Fireflies,Owl City,6804.3137,6764.3137,40,4,14,5,13,2010-01-02,2010-04-03
68,Tie Me Down,New Boyz,6740.2560,6740.2560,0,22,17,0,16,2010-01-02,2010-04-24
69,My First Kiss,3oh!3,6687.7207,6672.7207,15,9,18,1,13,2010-05-22,2010-09-18
70,I Made It (Cash Money Heroes),Kevin Rudolf,6560.4470,6560.4470,0,21,20,0,15,2010-02-20,2010-07-03
71,Hard,Rihanna,6543.8723,6528.8723,15,8,16,4,11,2010-01-02,2010-04-17
72,Naturally,Selena Gomez,6522.5505,6522.5505,0,29,21,0,12,2010-01-09,2010-05-29
73,Do You Remember,Jay Sean,6415.8323,6400.8323,15,10,14,1,12,2010-01-02,2010-04-03
74,All I Do Is Win,Dj Khaled,6355.7850,6355.7850,0,24,24,0,12,2010-03-06,2010-08-14
75,You Belong With Me,Taylor Swift,6278.8552,6278.8552,0,16,16,0,13,2010-01-02,2010-04-17
76,Hey Daddy (Daddy's Home),Usher,6191.5299,6191.5299,0,24,21,0,12,2010-01-02,2010-06-19
77,Whatcha Say,Jason Derulo,6012.6081,5997.6081,15,6,14,3,11,2010-01-02,2010-04-03
78,There Goes My Baby,Usher,6002.4444,6002.4444,0,25,25,0,10,2010-03-06,2010-09-18
79,Say Something,Timbaland,5956.3605,5956.3605,0,23,20,0,12,2010-01-23,2010-06-05
80,Undo It,Carrie Underwood,5937.8852,5937.8852,0,23,19,0,11,2010-05-22,2010-09-25
81,Raise Your Glass,P!nk,5850.4195,5730.4195,120,1,10,8,9,2010-10-23,2010-12-25
82,Rock That Body,The Black Eyed Peas,5829.0940,5814.0940,15,9,18,2,10,2010-05-15,2010-09-11
83,No Hands,Waka Flocka Flame,5764.1933,5764.1933,0,16,14,0,10,2010-09-25,2010-12-25
84,King Of Anything,Sara Bareilles,5678.4157,5678.4157,0,32,22,0,6,2010-07-10,2010-12-04
85,The House That Built Me,Miranda Lambert,5629.9379,5629.9379,0,28,20,0,12,2010-04-10,2010-08-21
86,Two Is Better Than One,Boys Like Girls,5575.0231,5575.0231,0,18,13,0,12,2010-01-02,2010-03-27
87,The Only Exception,Paramore,5472.5830,5472.5830,0,24,20,0,10,2010-06-12,2010-10-23
88,Today Was A Fairytale,Taylor Swift,5346.7205,5271.7205,75,2,18,1,11,2010-02-06,2010-06-05
89,Eenie Meenie,Sean Kingston,5344.0534,5344.0534,0,15,18,0,11,2010-04-10,2010-08-07
90,Hot Tottie,Usher,5149.6692,5149.6692,0,21,16,0,11,2010-08-28,2010-12-11
91,Teach Me How To Dougie,Cali Swag District,5104.6465,5104.6465,0,28,20,0,7,2010-06-12,2010-10-23
92,American Honey,Lady Antebellum,4963.6527,4963.6527,0,25,20,0,9,2010-01-09,2010-06-12
93,Letting Go (Dutty Love),Sean Kingston,4946.3056,4946.3056,0,36,19,0,7,2010-08-21,2010-12-25
94,The Boys of Fall,Kenny Chesney,4848.8658,4848.8658,0,18,18,0,10,2010-08-14,2010-12-11
95,If I Had You,Adam Lambert,4712.8295,4712.8295,0,30,20,0,7,2010-07-10,2010-11-20
96,Love Like Woe,The Ready Set,4701.9894,4701.9894,0,27,18,0,10,2010-08-28,2010-12-25
97,"Lover, Lover",Jerrod Niemann,4675.3889,4675.3889,0,29,20,0,6,2010-05-15,2010-09-25
98,Please Don't Go,Mike Posner,4662.1946,4662.1946,0,16,12,0,9,2010-10-09,2010-12-25
99,Forever,Drake,4615.7785,4615.7785,0,16,11,0,10,2010-01-02,2010-03-13
100,Life After You,Daughtry,4613.9318,4613.9318,0,36,18,0,4,2010-01-02,2010-05-01
