rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
26,Fire Burning,Sean Kingston,11062.2738,11022.2738,40,5,21,11,20,2009-05-23,2009-10-10
27,Party In The U.S.A.,Miley Cyrus,11012.4892,10937.4892,75,2,18,14,18,2009-08-29,2009-12-26
28,Waking Up In Vegas,Katy Perry,10996.6694,10981.6694,15,9,23,4,20,2009-05-16,2009-10-17
29,Whatcha Say,Jason Derulo,10588.1753,10468.1753,120,1,18,15,17,2009-08-29,2009-12-26
30,Run This Town,"Jay-z, Rihanna",10533.5873,10458.5873,75,2,20,12,18,2009-08-15,2009-12-26
31,Obsessed,Mariah Carey,10460.9322,10445.9322,15,7,21,4,20,2009-07-25,2009-12-12
32,Circus,Britney Spears,9867.8012,9852.8012,15,9,20,3,18,2009-01-03,2009-05-16
33,LoveGame,Lady Gaga,9819.6432,9779.6432,40,5,22,10,17,2009-03-21,2009-09-26
34,Sober,P!nk,9774.4185,9774.4185,0,15,22,0,21,2009-01-03,2009-05-30
35,Good Girls Go Bad,Cobra Starship,9752.4854,9737.4854,15,7,25,6,17,2009-05-30,2009-11-28
36,Birthday Sex,Jeremih,9697.2717,9657.2717,40,4,20,10,18,2009-04-25,2009-09-05
37,Please Don't Leave Me,P!nk,9616.0102,9616.0102,0,17,26,0,18,2009-05-02,2009-10-24
38,Hotel Room Service,Pitbull,9569.0655,9554.0655,15,8,23,6,15,2009-07-04,2009-12-05
39,Mad,Ne-yo,9497.6952,9497.6952,0,11,22,0,18,2009-01-03,2009-05-30
40,Single Ladies (Put A Ring On It),Beyonce,9484.8827,9364.8827,120,1,18,9,16,2009-01-03,2009-05-02
41,Fallin' For You,Colbie Caillat,8927.7198,8927.7198,0,12,24,0,18,2009-07-18,2009-12-26
42,Let It Rock,Kevin Rudolf,8763.4203,8748.4203,15,8,19,3,17,2009-01-03,2009-05-09
43,Battlefield,Jordin Sparks,8737.6323,8722.6323,15,10,22,1,17,2009-05-30,2009-10-24
44,Hot N Cold,Katy Perry,8645.3814,8630.3814,15,6,19,5,17,2009-01-03,2009-05-09
45,Break Up,Mario,8508.4995,8508.4995,0,14,23,0,16,2009-07-04,2009-12-05
46,Paparazzi,Lady Gaga,8499.2833,8484.2833,15,6,16,10,14,2009-09-12,2009-12-26
47,Sweet Dreams,Beyonce,8489.9879,8474.9879,15,10,21,2,15,2009-08-08,2009-12-26
48,No Surprise,Daughtry,8445.1371,8445.1371,0,15,24,0,15,2009-05-23,2009-10-31
49,She Wolf,Shakira,8326.4180,8326.4180,0,11,20,0,14,2009-08-01,2009-12-12
50,Empire State Of Mind,Jay-z + Alicia Keys,8302.9430,8182.9430,120,1,14,10,13,2009-09-26,2009-12-26
51,Turnin Me On,Keri Hilson,8290.8940,8290.8940,0,15,22,0,16,2009-01-03,2009-05-30
52,New Divide,Linkin Park,8048.9883,8033.9883,15,6,20,3,15,2009-06-06,2009-10-17
53,Live Your Life,T.i,8025.2795,7950.2795,75,2,16,7,14,2009-01-03,2009-04-18
54,Fireflies,Owl City,7949.7712,7829.7712,120,1,17,10,12,2009-09-05,2009-12-26
55,Beautiful,Akon,7673.0261,7673.0261,0,19,20,0,15,2009-01-03,2009-05-16
56,Sugar,Flo Rida,7659.2964,7619.2964,40,5,18,4,14,2009-04-04,2009-08-01
57,I Hate This Part,The Pussycat Dolls,7537.8148,7537.8148,0,11,17,0,16,2009-01-03,2009-04-25
58,Already Gone,Kelly Clarkson,7469.3619,7469.3619,0,13,20,0,14,2009-03-28,2009-12-26
59,Love Drunk,Boys Like Girls,7429.1241,7429.1241,0,22,20,0,16,2009-07-18,2009-11-28
60,One Time,Justin Bieber,7402.3108,7402.3108,0,20,21,0,15,2009-07-25,2009-12-26
61,Viva La Vida,Coldplay,7244.8314,7244.8314,0,13,19,0,15,2009-01-03,2009-05-09
62,21 Guns,Green Day,7099.1263,7099.1263,0,22,20,0,14,2009-07-11,2009-11-21
63,Replay,Iyaz,7048.4492,7008.4492,40,4,17,6,11,2009-09-05,2009-12-26
64,Every Girl,Young Money,7036.5056,7021.5056,15,10,20,1,13,2009-05-23,2009-10-03
65,Big Green Tractor,Jason Aldean,7014.5245,7014.5245,0,18,20,0,13,2009-06-27,2009-11-07
66,Sexy Chick,David Guetta,6855.6187,6840.6187,15,6,19,4,11,2009-08-15,2009-12-26
67,Forever,Drake,6802.1106,6787.1106,15,8,13,1,13,2009-10-03,2009-12-26
68,Throw It In The Bag,Fabolous,6787.1773,6787.1773,0,14,23,0,12,2009-06-20,2009-11-21
69,Say Hey (I Love You),Michael Franti,6744.6751,6744.6751,0,18,20,0,12,2009-08-08,2009-12-19
70,If Today Was Your Last Day,Nickelback,6659.7875,6659.7875,0,19,20,0,14,2009-01-10,2009-08-29
71,Gotta Be Somebody,Nickelback,6547.0748,6547.0748,0,16,16,0,13,2009-01-03,2009-04-18
72,If U Seek Amy,Britney Spears,6427.3812,6427.3812,0,19,19,0,13,2009-03-07,2009-07-11
73,Need You Now,Lady Antebellum,6385.2224,6345.2224,40,5,18,1,12,2009-08-29,2009-12-26
74,Turn My Swag On,Soulja Boy Tell'em,6325.4397,6325.4397,0,19,20,0,11,2009-03-21,2009-08-01
75,Meet Me Halfway,The Black Eyed Peas,6308.5045,6293.5045,15,7,13,5,11,2009-10-03,2009-12-26
76,Toes,Zac Brown Band,6307.2599,6307.2599,0,25,20,0,13,2009-08-08,2009-12-19
77,Her Diamonds,Rob Thomas,6278.6331,6278.6331,0,23,20,0,11,2009-06-06,2009-10-17
78,Then,Brad Paisley,6119.4915,6119.4915,0,28,20,0,10,2009-04-04,2009-08-15
79,Rockin' That Thang,The-dream,6105.3433,6105.3433,0,22,20,0,12,2009-01-03,2009-05-23
80,3,Britney Spears,6051.3405,5931.3405,120,1,10,10,10,2009-10-24,2009-12-26
81,Evacuate The Dancefloor,Cascada,6014.3912,6014.3912,0,25,18,0,11,2009-08-29,2009-12-26
82,Untouched,The Veronicas,5989.3033,5989.3033,0,17,17,0,12,2009-01-03,2009-04-25
83,How Do You Sleep?,Jesse Mccartney,5953.6842,5953.6842,0,26,20,0,13,2009-02-21,2009-07-04
84,Crack A Bottle,"Eminem, Dr. Dre",5912.3457,5792.3457,120,1,17,4,9,2009-01-31,2009-05-23
85,White Horse,Taylor Swift,5846.1712,5846.1712,0,29,17,0,14,2009-01-03,2009-04-25
86,I Love College,Asher Roth,5793.4816,5793.4816,0,12,17,0,11,2009-02-28,2009-06-20
87,Womanizer,Britney Spears,5791.9979,5751.9979,40,5,12,4,11,2009-01-03,2009-03-21
88,So What,P!nk,5730.4007,5730.4007,0,14,14,0,11,2009-01-03,2009-04-04
89,Whatever You Like,T.i,5573.7665,5558.7665,15,9,12,2,12,2009-01-03,2009-03-21
90,Cowboy Casanova,Carrie Underwood,5555.6622,5555.6622,0,11,13,0,12,2009-10-03,2009-12-26
91,Whatever It Is,Zac Brown Band,5525.9835,5525.9835,0,26,20,0,11,2009-03-28,2009-08-08
92,Never Say Never,The Fray,5507.9518,5507.9518,0,32,20,0,6,2009-06-27,2009-11-07
93,I Run To You,Lady Antebellum,5500.5825,5500.5825,0,27,21,0,9,2009-04-04,2009-08-22
94,I Do Not Hook Up,Kelly Clarkson,5499.0631,5499.0631,0,20,18,0,11,2009-05-02,2009-08-29
95,People Are Crazy,Billy Currington,5490.0262,5490.0262,0,27,20,0,9,2009-05-16,2009-09-26
96,Diva,Beyonce,5411.1637,5411.1637,0,19,20,0,10,2009-01-03,2009-05-16
97,Goodbye,Kristinia Debarge,5347.5392,5347.5392,0,15,16,0,9,2009-05-09,2009-08-22
98,"1, 2, 3, 4",Plain White T's,5320.1372,5320.1372,0,34,20,0,5,2009-02-07,2009-06-20
99,All The Above,Maino,5106.2369,5106.2369,0,39,20,0,1,2009-03-14,2009-07-25
100,Pretty Wings,Maxwell,5047.1302,5047.1302,0,33,23,0,6,2009-05-16,2009-10-17
